AO,MQ-4,Nano,Diff,|Diff|
0.102076,540,0,540,540
0.101343,527,0,527,527
0.101832,536,0,536,536
0.101099,523,0,523,523
0.100366,510,0,510,510
0.100122,506,0,506,506
0.099390,493,0,493,493
0.099390,493,0,493,493
0.099390,493,0,493,493
0.098657,481,0,481,481
0.098413,477,0,477,477
0.097680,465,0,465,465
0.097680,465,0,465,465
0.096703,450,0,450,450
0.096459,446,0,446,446
0.095727,435,0,435,435
0.095238,427,0,427,427
0.095482,431,0,431,431
0.095482,431,0,431,431
0.094994,424,0,424,424
0.093529,402,0,402,402
0.094261,413,0,413,413
0.093773,406,0,406,406
0.094017,409,0,409,409
0.094017,409,0,409,409
0.093284,399,0,399,399
0.093284,399,0,399,399
0.092796,392,0,392,392
0.093040,395,0,395,395
0.092552,388,0,388,388
0.092063,382,0,382,382
0.092552,388,0,388,388
0.092552,388,0,388,388
0.092308,385,0,385,385
0.091575,375,0,375,375
0.091087,368,0,368,368
0.090598,362,0,362,362
0.090842,365,0,365,365
0.090598,362,0,362,362
0.090354,359,0,359,359
0.090842,365,0,365,365
0.091087,368,0,368,368
0.090110,355,0,355,355
0.090354,359,0,359,359
0.090354,359,0,359,359
0.089621,349,0,349,349
0.227350,10283,0,10283,10283
0.215873,8324,8002,322,322
0.214408,8098,14118,-6020,6020
0.219292,8871,15457,-6586,6586
0.221734,9280,15951,-6671,6671
0.220024,8992,14984,-5992,5992
0.216361,8400,14402,-6002,6002
0.214164,8061,13405,-5344,5344
0.213675,7987,13057,-5070,5070
0.212210,7769,12586,-4817,4817
0.209280,7349,12405,-5056,5056
0.207814,7145,12054,-4909,4909
0.206838,7013,11853,-4840,4840
0.204151,6658,11458,-4800,4800
0.203175,6533,11057,-4524,4524
0.201954,6379,10855,-4476,4476
0.200488,6199,10486,-4287,4287
0.199756,6110,10317,-4207,4207
0.197314,5822,9993,-4171,4171
0.194872,5545,9838,-4293,4293
0.193407,5385,9544,-4159,4159
0.191453,5177,9387,-4210,4210
0.190476,5075,9059,-3984,3984
0.188767,4901,8745,-3844,3844
0.187302,4756,8612,-3856,3856
0.186813,4708,8324,-3616,3616
0.184860,4522,8178,-3656,3656
0.183883,4431,7909,-3478,3478
0.182662,4319,7774,-3455,3455
0.182173,4276,7518,-3242,3242
0.180952,4167,7401,-3234,3234
0.179487,4040,7196,-3156,3156
0.178022,3916,6986,-3070,3070
0.178022,3916,6876,-2960,2960
0.176068,3756,6659,-2903,2903
0.175824,3736,6551,-2815,2815
0.174359,3620,6343,-2723,2723
0.172894,3507,6240,-2733,2733
0.169231,3236,6064,-2828,2828
0.168987,3218,5953,-2735,2735
0.175580,3717,5720,-2003,2003
0.176557,3795,5503,-1708,1708
0.175580,3717,5410,-1693,1693
0.175580,3717,5258,-1541,1541
0.173871,3582,5194,-1612,1612
0.172894,3507,5038,-1531,1531
0.172405,3470,4962,-1492,1492
0.171917,3433,4827,-1394,1394
0.171184,3378,4768,-1390,1390
0.169475,3253,4623,-1370,1370
0.169475,3253,4514,-1261,1261
0.168987,3218,4444,-1226,1226
0.167521,3115,4305,-1190,1190
0.165568,2982,4239,-1257,1257
0.165079,2950,4117,-1167,1167
0.164835,2933,4057,-1124,1124
0.163614,2854,3935,-1081,1081
0.162637,2791,3866,-1075,1075
0.160928,2684,3750,-1066,1066
0.160195,2639,3651,-1012,1012
0.158974,2566,3584,-1018,1018
0.159219,2580,3443,-863,863
0.157021,2452,3373,-921,921
0.156288,2410,3248,-838,838
0.155800,2383,3195,-812,812
0.155311,2355,3072,-717,717
0.154090,2288,3036,-748,748
0.154090,2288,2933,-645,645
0.152625,2210,2854,-644,644
0.152625,2210,2809,-599,599
0.150916,2121,2724,-603,603
0.149695,2059,2684,-625,625
0.149206,2035,2590,-555,555
0.148718,2011,2545,-534,534
0.148230,1987,2463,-476,476
0.147253,1940,2428,-488,488
0.145788,1871,2343,-472,472
0.145788,1871,2277,-406,406
0.145543,1860,2233,-373,373
0.145055,1838,2166,-328,328
0.143590,1772,2117,-345,345
0.141636,1687,2054,-367,367
0.141880,1697,2022,-325,325
0.141392,1676,1950,-274,274
0.139927,1615,1908,-293,293
0.139438,1595,1825,-230,230
0.138462,1555,1759,-204,204
0.137729,1526,1702,-176,176
0.137485,1517,1629,-112,112
0.136264,1469,1600,-131,131
0.135531,1441,1544,-103,103
0.134310,1396,1507,-111,111
0.134310,1396,1446,-50,50
0.134066,1387,1415,-28,28
0.133089,1351,1365,-14,14
0.132112,1316,1295,21,21
0.131624,1299,1268,31,31
0.130891,1274,1213,61,61
0.131136,1282,1182,100,100
0.129426,1224,1124,100,100
0.128938,1208,1097,111,111
0.128205,1184,1045,139,139
0.126740,1137,1032,105,105
0.126007,1115,984,131,131
0.125763,1107,916,191,191
0.126007,1115,884,231,231
0.125275,1092,838,254,254
0.124298,1063,811,252,252
0.124054,1055,773,282,282
0.123321,1034,749,285,285
0.123565,1041,0,1041,1041
0.122833,1019,683,336,336
0.122833,1019,655,364,364
0.121612,985,610,375,375
0.120879,964,593,371,371
0.120879,964,0,964,964
0.121123,971,550,421,421
0.118926,911,512,399,399
0.118926,911,490,421,421
0.117949,885,451,434,434
0.117705,879,444,435,435
0.116972,860,406,454,454
0.117460,873,367,506,506
0.117216,867,354,513,513
0.116728,854,353,501,501
0.115995,836,337,499,499
0.116239,842,311,531,531
0.115018,812,293,519,519
0.115263,818,272,546,546
0.113553,777,256,521,521
0.113797,782,231,551,551
0.248840,15026,202,14824,14824
0.238828,12623,6039,6584,6584
0.241514,13232,11884,1348,1348
0.238584,12569,13458,-889,889
0.238339,12515,14425,-1910,1910
0.235165,11831,14230,-2399,2399
0.231258,11034,13395,-2361,2361
0.228327,10467,12951,-2484,2484
0.227106,10238,12191,-1953,1953
0.224908,9836,11692,-1856,1856
0.223443,9576,11523,-1947,1947
0.222466,9406,11226,-1820,1820
0.220024,8992,11083,-2091,2091
0.217582,8594,10789,-2195,2195
0.216606,8439,10635,-2196,2196
0.215140,8210,10303,-2093,2093
0.211477,7662,10137,-2475,2475
0.209768,7417,9840,-2423,2423
0.209280,7349,9506,-2157,2157
0.207326,7079,9335,-2256,2256
0.206349,6947,9031,-2084,2084
0.204396,6690,8891,-2201,2201
0.201954,6379,8605,-2226,2226
0.202442,6440,8475,-2035,2035
0.200733,6228,8239,-2011,2011
0.199023,6022,8124,-2102,2102
0.198291,5936,7866,-1930,1930
0.197070,5794,7639,-1845,1845
0.196581,5738,7533,-1795,1795
0.193651,5411,7313,-1902,1902
0.192674,5306,7212,-1906,1906
0.191697,5202,7000,-1798,1798
0.190965,5126,6915,-1789,1789
0.189011,4926,6707,-1781,1781
0.187057,4732,6609,-1877,1877
0.186325,4661,6419,-1758,1758
0.185348,4568,6214,-1646,1646
0.183883,4431,6121,-1690,1690
0.182418,4297,5924,-1627,1627
0.180464,4124,5821,-1697,1697
0.179976,4082,5628,-1546,1546
0.179243,4019,5552,-1533,1533
0.178510,3957,5391,-1434,1434
0.176313,3776,5304,-1528,1528
0.175580,3717,5128,-1411,1411
0.174847,3658,4948,-1290,1290
0.172650,3488,4870,-1382,1382
0.170940,3360,4702,-1342,1342
0.170940,3360,4613,-1253,1253
0.169719,3271,4442,-1171,1171
0.168254,3167,4352,-1185,1185
0.167766,3132,4212,-1080,1080
0.166789,3065,4144,-1079,1079
0.166056,3015,4003,-988,988
0.163858,2869,3880,-1011,1011
0.162882,2806,3811,-1005,1005
0.163370,2838,3683,-845,845
0.162149,2760,3614,-854,854
0.160928,2684,3502,-818,818
0.159951,2624,3455,-831,831
0.159463,2595,3361,-766,766
0.158730,2551,3317,-766,766
0.157509,2480,3229,-749,749
0.157265,2466,3105,-639,639
0.155556,2369,3051,-682,682
0.154090,2288,2964,-676,676
0.153114,2236,2922,-686,686
0.152625,2210,2813,-603,603
0.152137,2184,2748,-564,564
0.151160,2134,2650,-516,516
0.150183,2084,2598,-514,514
0.149695,2059,2486,-427,427
0.148718,2011,2393,-382,382
0.147741,1964,2357,-393,393
0.147253,1940,2272,-332,332
