AO,MQ-4,Nano,Diff,|Diff|
0.157265,1852,3270,-1418,1418
0.157021,1825,3250,-1425,1425
0.156532,1771,3211,-1440,1440
0.156288,1745,3194,-1449,1449
0.156288,1745,3158,-1413,1413
0.155311,1638,3123,-1485,1485
0.154579,1560,3103,-1543,1543
0.155067,1612,3055,-1443,1443
0.154335,1533,3036,-1503,1503
0.154090,1507,2958,-1451,1451
0.154090,1507,2946,-1439,1439
0.153602,1456,2905,-1449,1449
0.153114,1404,2881,-1477,1477
0.153114,1404,2856,-1452,1452
0.152381,1328,2814,-1486,1486
0.151648,1252,2795,-1543,1543
0.151893,1277,2755,-1478,1478
0.152625,1353,2744,-1391,1391
0.151893,1277,0,1277,1277
0.150427,1128,0,1128,1128
0.151404,1227,0,1227,1227
0.149695,1054,0,1054,1054
0.150427,1128,0,1128,1128
0.150183,1103,2404,-1301,1301
0.149695,1054,0,1054,1054
0.149695,1054,0,1054,1054
0.148474,933,0,933,933
0.148230,909,0,909,909
0.148230,909,0,909,909
0.148230,909,0,909,909
0.147497,838,0,838,838
0.147009,791,0,791,791
0.146764,768,0,768,768
0.146764,768,0,768,768
0.145788,675,0,675,675
0.146032,698,0,698,698
0.145788,675,0,675,675
0.144811,583,0,583,583
0.145299,629,0,629,629
0.145055,606,0,606,606
0.144322,538,0,538,538
0.143834,493,0,493,493
0.144078,516,0,516,516
0.144078,516,0,516,516
0.142857,405,0,405,405
0.143346,449,0,449,449
0.142613,383,0,383,383
0.142857,405,0,405,405
0.141392,274,0,274,274
0.141880,317,0,317,317
0.141392,274,0,274,274
0.140904,232,0,232,232
0.140659,210,0,210,210
0.140659,210,0,210,210
0.140904,232,0,232,232
0.185836,5571,0,5571,5571
0.175092,4054,1784,2270,2270
0.177534,4388,2666,1722,1722
0.179487,4660,3794,866,866
0.179487,4660,4173,487,487
0.178510,4523,4555,-32,32
0.178022,4455,4662,-207,207
0.176313,4220,4684,-464,464
0.175824,4153,4613,-460,460
0.174603,3988,4563,-575,575
0.174115,3922,4438,-516,516
0.172161,3662,4370,-708,708
0.171673,3598,4231,-633,633
0.170696,3471,4158,-687,687
0.170452,3439,4021,-582,582
0.169475,3313,3899,-586,586
0.168254,3158,3833,-675,675
0.167766,3096,3709,-613,613
0.166300,2913,3648,-735,735
0.165324,2793,3530,-737,737
0.165079,2763,3471,-708,708
0.164591,2704,3364,-660,660
0.164103,2645,3306,-661,661
0.163370,2557,3204,-647,647
0.164347,2674,3110,-436,436
0.162637,2469,3064,-595,595
0.161905,2383,2984,-601,601
0.161416,2325,2938,-613,613
0.160928,2268,2854,-586,586
0.160440,2212,2811,-599,599
0.159951,2156,2735,-579,579
0.159707,2128,2700,-572,572
0.158974,2044,2626,-582,582
0.158486,1989,2563,-574,574
0.158242,1961,2536,-575,575
0.157753,1907,2484,-577,577
0.157998,1934,2461,-527,527
0.157021,1825,2384,-559,559
0.156777,1798,2351,-553,553
0.157021,1825,2298,-473,473
0.155800,1691,2272,-581,581
0.155067,1612,2225,-613,613
0.155556,1665,2170,-505,505
0.156044,1718,2144,-426,426
0.154579,1560,2096,-536,536
0.154335,1533,2080,-547,547
0.154579,1560,2052,-492,492
0.153602,1456,2039,-583,583
0.153602,1456,1991,-535,535
0.153602,1456,1974,-518,518
0.152869,1379,1935,-556,556
0.152381,1328,1900,-572,572
0.152137,1303,1873,-570,570
0.151160,1202,1833,-631,631
0.151160,1202,1813,-611,611
0.151404,1227,1779,-552,552
0.150672,1152,1766,-614,614
0.150672,1152,0,1152,1152
0.150183,1103,1681,-578,578
0.150427,1128,1647,-519,519
0.148962,981,1610,-629,629
0.148718,957,1600,-643,643
0.148230,909,1563,-654,654
0.148474,933,0,933,933
0.147741,862,1460,-598,598
0.147497,838,1441,-603,603
0.147253,815,1406,-591,591
0.147009,791,1388,-597,597
0.146764,768,0,768,768
0.145788,675,0,675,675
0.145299,629,0,629,629
0.144811,583,0,583,583
0.144322,538,0,538,538
0.143834,493,0,493,493
0.143101,427,0,427,427
0.142857,405,0,405,405
0.142125,339,0,339,339
0.141880,317,0,317,317
0.141636,296,0,296,296
0.140904,232,0,232,232
0.135531,-216,0,-216,216
0.140171,168,0,168,168
0.139438,105,0,105,105
0.137485,-58,0,-58,58
0.137973,-17,0,-17,17
0.137241,-78,489,-567,567
0.137973,-17,452,-469,469
0.136996,-98,431,-529,529
0.136264,-158,375,-533,533
0.136020,-177,341,-518,518
0.134799,-275,317,-592,592
0.179487,4660,261,4399,4399
0.174603,3988,244,3744,3744
0.167766,3096,1454,1642,1642
0.165568,2823,1746,1077,1077
0.165812,2853,2229,624,624
0.164591,2704,2410,294,294
0.163370,2557,2634,-77,77
0.162882,2498,2705,-207,207
0.161661,2354,2689,-335,335
0.160928,2268,2632,-364,364
0.159463,2100,2602,-502,502
0.159707,2128,2514,-386,386
0.158486,1989,2462,-473,473
0.157509,1879,2349,-470,470
0.156532,1771,2287,-516,516
0.156532,1771,2189,-418,418
0.156288,1745,2091,-346,346
0.154090,1507,2038,-531,531
0.153602,1456,1942,-486,486
0.152625,1353,1899,-546,546
0.152137,1303,1809,-506,506
0.151160,1202,1765,-563,563
0.151160,1202,1687,-485,485
0.149939,1079,1635,-556,556
0.149206,1006,0,1006,1006
0.148718,957,1424,-467,467
0.148474,933,0,933,933
0.147497,838,0,838,838
0.146764,768,0,768,768
0.147009,791,0,791,791
0.146276,721,1088,-367,367
0.146276,721,1007,-286,286
0.144078,516,0,516,516
0.144322,538,0,538,538
0.144322,538,0,538,538
0.144078,516,0,516,516
0.142857,405,0,405,405
0.142857,405,0,405,405
0.142613,383,0,383,383
0.141880,317,0,317,317
0.141148,253,0,253,253
0.140171,168,478,-310,310
0.141392,274,434,-160,160
0.139927,147,416,-269,269
0.139927,147,376,-229,229
0.139438,105,332,-227,227
0.139438,105,317,-212,212
0.138706,43,276,-233,233
0.138706,43,253,-210,210
0.136752,-118,214,-332,332
0.136508,-138,194,-332,332
0.136752,-118,150,-268,268
0.135287,-236,128,-364,364
0.135531,-216,0,-216,216
0.135043,-255,0,-255,255
0.134310,-313,0,-313,313
0.133822,-351,0,-351,351
0.133333,-389,0,-389,389
0.133089,-407,0,-407,407
0.132357,-463,0,-463,463
0.134066,-332,0,-332,332
0.144078,516,0,516,516
0.137241,-78,0,-78,78
0.136264,-158,0,-158,158
0.228327,11429,0,11429,11429
0.231746,11699,5014,6685,6685
0.234188,11849,7557,4292,4292
0.234432,11861,11121,740,740
0.234676,11874,12052,-178,178
0.233700,11822,12994,-1172,1172
0.234188,11849,13182,-1333,1333
0.232479,11748,13286,-1538,1538
0.232234,11732,13196,-1464,1464
0.231013,11647,13128,-1481,1481
0.230281,11592,12975,-1383,1383
0.229792,11553,12881,-1328,1328
0.228571,11451,12675,-1224,1224
0.228083,11408,12586,-1178,1178
0.226374,11247,12402,-1155,1155
0.225153,11124,12306,-1182,1182
0.223932,10995,12101,-1106,1106
0.222955,10887,11880,-993,993
0.221978,10775,11779,-1004,1004
0.221490,10718,11559,-841,841
0.220024,10542,11438,-896,896
0.219048,10421,11217,-796,796
0.217827,10266,11103,-837,837
0.216606,10107,10867,-760,760
0.215140,9911,10754,-843,843
0.214164,9778,10535,-757,757
0.212210,9506,10317,-811,811
0.212210,9506,10219,-713,713
0.210745,9297,9974,-677,677
0.208547,8979,9833,-854,854
0.208791,9015,9597,-582,582
0.207570,8836,9488,-652,652
0.206593,8691,9247,-556,556
0.205372,8509,9142,-633,633
0.204640,8400,8896,-496,496
0.203907,8290,8672,-382,382
0.202198,8032,8555,-523,523
0.200733,7811,8347,-536,536
0.200244,7737,8247,-510,510
0.200000,7700,8061,-361,361
0.198779,7514,7965,-451,451
0.197314,7292,7771,-479,479
0.196825,7217,7673,-456,456
0.196093,7106,7469,-363,363
0.194628,6884,7287,-403,403
0.193651,6736,7195,-459,459
0.193162,6663,7007,-344,344
0.192186,6515,6913,-398,398
0.191453,6405,6740,-335,335
0.190720,6295,6655,-360,360
0.189744,6149,6479,-330,330
0.188767,6004,6401,-397,397
0.187790,5859,6244,-385,385
0.186325,5643,6075,-432,432
0.185592,5535,6002,-467,467
0.185348,5500,5851,-351,351
0.184860,5429,5766,-337,337
0.183150,5181,5606,-425,425
0.183394,5216,5543,-327,327
0.182906,5146,5416,-270,270
0.180952,4867,5356,-489,489
0.180464,4797,5229,-432,432
0.180464,4797,5094,-297,297
0.179487,4660,5034,-374,374
0.179243,4625,4896,-271,271
0.178755,4557,4831,-274,274
0.177778,4421,4710,-289,289
0.176801,4287,4657,-370,370
0.176801,4287,4539,-252,252
0.174847,4021,4481,-460,460
0.174603,3988,4355,-367,367
0.173382,3824,4231,-407,407
0.172894,3759,4173,-414,414
0.172161,3662,4066,-404,404
0.171673,3598,3999,-401,401
0.171184,3534,3867,-333,333
0.169719,3345,3813,-468,468
0.168987,3251,3703,-452,452
0.168254,3158,3652,-494,494
0.167521,3066,3545,-479,479
0.166056,2883,3406,-523,523
0.166300,2913,3350,-437,437
0.165079,2763,3242,-479,479
0.163858,2615,3193,-578,578
0.164347,2674,3074,-400,400
0.163370,2557,3013,-456,456
0.162393,2440,2902,-462,462
0.161172,2297,2849,-552,552
0.161172,2297,2752,-455,455
0.159463,2100,2697,-597,597
0.159463,2100,2587,-487,487
0.158974,2044,2479,-435,435
0.158242,1961,2423,-462,462
0.157265,1852,2329,-477,477
0.157509,1879,2288,-409,409
0.157021,1825,2185,-360,360
0.155067,1612,2137,-525,525
0.154579,1560,2044,-484,484
0.154335,1533,2003,-470,470
0.154335,1533,1921,-388,388
0.153358,1430,1836,-406,406
0.152625,1353,1796,-443,443
0.152625,1353,1726,-373,373
0.151893,1277,1687,-410,410
0.150916,1177,1622,-445,445
0.150672,1152,1588,-436,436
0.150183,1103,1521,-418,418
0.149451,1030,1475,-445,445
0.149695,1054,1409,-355,355
0.148718,957,1325,-368,368
0.147985,885,1290,-405,405
0.147497,838,1230,-392,392
0.147253,815,1193,-378,378
0.146764,768,1131,-363,363
0.146520,744,1093,-349,349
0.146276,721,1049,-328,328
0.145788,675,1031,-356,356
0.145299,629,980,-351,351
0.144078,516,0,516,516
0.143590,471,0,471,471
0.142857,405,807,-402,402
0.142857,405,0,405,405
0.142125,339,0,339,339
0.141392,274,0,274,274
0.141636,296,0,296,296
0.140904,232,0,232,232
0.140659,210,492,-282,282
0.140171,168,429,-261,261
0.139927,147,403,-256,256
0.139927,147,364,-217,217
0.138462,22,349,-327,327
0.137729,-38,297,-335,335
0.137485,-58,270,-328,328
