AO,MQ-4,Nano,Diff,|Diff|
0.43935,588400,468,587932,587932
0.438933,584167,463,583704,583704
0.438166,576466,450,576016,576016
0.437394,568825,454,568371,568371
0.437094,565885,450,565435,565435
0.435588,551371,445,550926,550926
0.435724,552666,430,552236,552236
0.434176,538126,425,537701,537701
0.433121,528452,408,528044,528044
0.432103,519293,390,518903,518903
0.430723,507148,381,506767,506767
0.430069,501499,381,501118,501118
0.428657,489529,365,489164,489164
0.427614,480883,336,480547,480547
0.426491,471756,339,471417,471417
0.426359,470695,328,470367,470367
0.424583,456668,321,456347,456347
0.423799,450618,310,450308,450308
0.421924,436491,301,436190,436190
0.421253,431550,296,431254,431254
0.420201,423922,277,423645,423645
0.419221,416945,262,416683,416683
0.418567,412356,254,412102,412102
0.418032,408642,252,408390,408390
0.417544,405285,250,405035,405035
0.415756,393232,239,392993,392993
0.415255,389923,231,389692,389692
0.413678,379697,235,379462,379462
0.412691,373441,212,373229,373229
0.412122,369883,204,369679,369679
0.411497,366017,175,365842,365842
0.410613,360620,169,360451,360451
0.409348,353043,162,352881,352881
0.408884,350305,172,350133,350133
0.407734,343616,166,343450,343450
0.407826,344146,155,343991,343991
0.406757,338038,148,337890,337890
0.406913,338922,134,338788,338788
0.405297,329878,130,329748,329748
0.404564,325859,127,325732,325732
0.404108,323385,123,323262,323262
0.403651,320925,118,320807,320807
0.403221,318628,117,318511,318511
0.402735,316052,122,315930,315930
0.40233,313923,113,313810,313810
0.40114,307751,109,307642,307642
0.401062,307351,98,307253,307253
0.40009,302410,92,302318,302318
0.399568,299791,91,299700,299700
0.398669,295335,84,295251,295251
0.397981,291972,76,291896,291896
0.397624,290242,77,290165,290165
0.39714,287914,68,287846,287846
0.396794,286262,68,286194,286194
0.395541,280360,76,280284,280284
0.395494,280141,56,280085,280085
0.394488,275498,0,275498,275498
0.39472,276561,0,276561,276561
0.393162,269498,0,269498,269498
0.392698,267431,0,267431,267431
0.392449,266328,0,266328,266328
0.391787,263419,0,263419,263419
0.391001,260008,0,260008,260008
0.390625,258392,0,258392,258392
0.001651,0,0,0,0
0.001011,0,0,0,0
0.001377,0,0,0,0
0.001502,0,0,0,0
0.001153,0,0,0,0
0.001446,0,0,0,0
0.001631,0,0,0,0
0.001245,0,0,0,0
0.001365,0,0,0,0
0.001634,0,0,0,0
0.001392,0,0,0,0
0.001263,0,0,0,0
0.001614,0,0,0,0
0.001524,0,0,0,0
0.001241,0,0,0,0
0.001372,0,0,0,0
0.001709,0,0,0,0
0.001473,0,0,0,0
0.001219,0,0,0,0
0.001587,0,0,0,0
0.001595,0,0,0,0
0.001199,0,0,0,0
0.001565,0,0,0,0
0.0016,0,0,0,0
0.001206,0,0,0,0
0.001653,0,0,0,0
0.001407,0,0,0,0
0.001309,0,0,0,0
0.001697,0,0,0,0
0.001309,0,0,0,0
0.075753,279,0,279,279
0.13812,2223,0,2223,2223
0.19854,8975,0,8975,8975
0.258596,28131,0,28131,28131
0.306715,64525,0,64525,64525
0.345472,122783,0,122783,122783
0.500444,1795553,3382,1792171,1792171
0.50334,1900196,3370,1896826,1896826
0.504933,1960702,3260,1957442,1957442
0.503941,1922770,3189,1919581,1919581
0.50432,1937163,3047,1934116,1934116
0.502808,1880465,2973,1877492,1877492
0.502654,1874796,2827,1871969,1871969
0.502442,1867025,2691,1864334,1864334
0.501416,1829928,2626,1827302,1827302
0.500779,1807317,2492,1804825,1804825
0.498408,1725896,2431,1723465,1723465
0.495517,1632179,2315,1629864,1629864
0.492276,1533881,2262,1531619,1531619
0.491562,1513134,2171,1510963,1510963
0.490564,1484661,2126,1482535,1482535
0.489387,1451853,2025,1449828,1449828
0.486813,1382902,1933,1380969,1380969
0.483941,1310267,1904,1308363,1308363
0.482242,1269313,1831,1267482,1267482
0.482953,1286275,1791,1284484,1284484
0.482594,1277679,1702,1275977,1275977
0.480943,1238964,1671,1237293,1237293
0.480792,1235489,1610,1233879,1233879
0.478945,1193852,1569,1192283,1192283
0.477764,1168048,1504,1166544,1166544
0.476596,1143137,1464,1141673,1141673
0.47568,1124014,1439,1122575,1122575
0.474019,1090237,1406,1088831,1088831
0.472505,1060427,1378,1059049,1059049
0.471843,1047678,1334,1046344,1046344
0.469887,1010987,1310,1009677,1009677
0.469538,1004591,1261,1003330,1003330
0.467763,972745,1244,971501,971501
0.467116,961415,1211,960204,960204
0.465278,930015,1181,928834,928834
0.464144,911207,1143,910064,910064
0.463085,894019,1094,892925,892925
0.462513,884884,1075,883809,883809
0.461932,875709,1046,874663,874663
0.460828,858563,1037,857526,857526
0.460383,851756,1001,850755,850755
0.458557,824438,984,823454,823454
0.458305,820743,954,819789,819789
0.4563,791988,943,791045,791045
0.456217,790821,914,789907,789907
0.455543,781419,875,780544,780544
0.454549,767774,858,766916,766916
0.45336,751792,825,750967,750967
0.452349,738488,816,737672,737672
0.451363,725759,799,724960,724960
0.449663,704370,784,703586,703586
0.449129,697794,755,697039,697039
0.447148,673972,736,673236,673236
0.447055,672875,695,672180,672180
0.445839,658715,684,658031,658031
0.444884,647821,669,647152,647152
0.443607,633556,640,632916,632916
0.442942,626262,624,625638,625638
0.442244,618704,603,618101,618101
0.441536,611138,598,610540,610540
0.44102,605687,576,605111,605111
0.439287,587758,564,587194,587194
0.439099,585848,554,585294,585294
0.437521,570074,545,569529,569529
0.436655,561612,523,561089,561089
0.435951,554833,508,554325,554325
0.435048,546265,493,545772,545772
0.43421,538441,473,537968,537968
0.433405,531038,461,530577,530577
0.433382,530828,442,530386,530386
0.432244,520552,434,520118,520118
0.432235,520471,430,520041,520041
0.430606,506133,423,505710,505710
0.430437,504669,403,504266,504266
0.429106,493302,394,492908,492908
0.428329,486793,388,486405,486405
0.427682,481442,385,481057,481057
0.426925,475261,385,474876,474876
0.426178,469245,370,468875,468875
0.425108,460768,356,460412,460412
0.424727,457789,341,457448,457448
0.423465,448066,335,447731,447731
0.423631,449333,314,449019,449019
0.422405,440070,304,439766,439766
0.421436,432892,299,432593,432593
0.420411,425433,288,425145,425145
0.419717,420461,277,420184,420184
0.419278,417347,271,417076,417076
0.418665,413041,267,412774,412774
0.41856,412308,249,412059,412059
0.417221,403079,236,402843,402843
0.417128,402447,228,402219,402219
0.415595,392166,217,391949,391949
0.415351,390555,220,390335,390335
0.414535,385219,210,385009,385009
0.413887,381036,217,380819,380819
0.413187,376571,205,376366,376366
0.412583,372763,200,372563,372563
0.41201,369187,189,368998,368998
0.411262,364574,185,364389,364389
0.411294,364770,171,364599,364599
0.410357,359073,168,358905,358905
0.410571,360366,160,360206,360206
0.409128,351742,160,351582,351582
0.408234,346508,149,346359,346359
0.407651,343138,149,342989,342989
0.407047,339684,139,339545,339545
0.406708,337761,131,337630,337630
0.406169,334727,126,334601,334601
0.406039,333999,113,333886,333886
0.404989,328183,112,328071,328071
0.404901,327701,106,327595,327595
0.403563,320453,101,320352,320352
0.40326,318835,101,318734,318734
0.402877,316803,99,316704,316704
0.402369,314127,96,314031,314031
0.401463,309414,78,309336,309336
0.40106,307341,78,307263,307263
0.401033,307202,76,307126,307126
0.400506,304515,66,304449,304449
0.40032,303572,63,303509,303509
0.399268,298297,63,298234,298234
0.399761,300757,0,300757,300757
0.398779,295877,0,295877,295877
0.398127,292682,0,292682,292682
0.397909,291622,0,291622,291622
0.001363,0,0,0,0
0.001282,0,0,0,0
0.001143,0,0,0,0
0.001211,0,0,0,0
0.001563,0,0,0,0
0.001443,0,0,0,0
0.001167,0,0,0,0
0.001436,0,0,0,0
0.001597,0,0,0,0
0.001272,0,0,0,0
0.001389,0,0,0,0
0.001675,0,0,0,0
0.001253,0,0,0,0
0.00146,0,0,0,0
0.001663,0,0,0,0
0.001187,0,0,0,0
0.001492,0,0,0,0
0.001497,0,0,0,0
0.001233,0,0,0,0
0.001587,0,0,0,0
0.001504,0,0,0,0
0.001153,0,0,0,0
0.00159,0,0,0,0
0.001477,0,0,0,0
0.001192,0,0,0,0
0.001536,0,0,0,0
0.001587,0,0,0,0
0.001241,0,0,0,0
0.001431,0,0,0,0
0.001685,0,0,0,0
0.001433,0,0,0,0
0.001219,0,0,0,0
0.001602,0,0,0,0
0.001565,0,0,0,0
0.001243,0,0,0,0
0.001426,0,0,0,0
0.001673,0,0,0,0
0.00137,0,0,0,0
0.001179,0,0,0,0
0.001468,0,0,0,0
0.001663,0,0,0,0
0.001321,0,0,0,0
0.001258,0,0,0,0
0.001717,0,0,0,0
0.001433,0,0,0,0
0.001223,0,0,0,0
0.001656,0,0,0,0
0.001453,0,0,0,0
0.001221,0,0,0,0
0.001663,0,0,0,0
0.061162,139,0,139,139
0.126877,1635,0,1635,1635
0.20272,9774,0,9774,9774
0.273145,36356,0,36356,36356
0.329084,93681,0,93681,93681
0.36938,181954,0,181954,181954
0.395968,282357,0,282357,282357
0.409169,351984,0,351984,351984
0.415033,388466,0,388466,388466
0.415944,394482,0,394482,394482
0.414957,387969,0,387969,387969
0.412803,374145,0,374145,374145
0.410029,357101,0,357101,357101
0.407724,343558,0,343558,343558
0.405395,330419,0,330419,330419
0.403656,320952,0,320952,320952
0.400923,306639,0,306639,306639
0.400027,302093,0,302093,302093
0.39811,292600,0,292600,292600
0.396798,286281,0,286281,286281
0.395272,279110,0,279110,279110
0.394369,274954,0,274954,274954
0.393609,271505,0,271505,271505
0.392588,266943,0,266943,266943
0.392017,264426,0,264426,264426
0.391016,260073,0,260073,260073
0.390923,259672,0,259672,259672
0.364542,168031,0,168031,168031
0.001065,0,0,0,0
0.001477,0,0,0,0
0.001446,0,0,0,0
0.001177,0,0,0,0
0.001414,0,0,0,0
0.001619,0,0,0,0
0.001338,0,0,0,0
0.001277,0,0,0,0
0.0016,0,0,0,0
0.001504,0,0,0,0
0.001182,0,0,0,0
0.001441,0,0,0,0
0.001741,0,0,0,0
0.001487,0,0,0,0
0.001204,0,0,0,0
0.001487,0,0,0,0
0.001619,0,0,0,0
0.001375,0,0,0,0
0.001263,0,0,0,0
0.001668,0,0,0,0
0.001516,0,0,0,0
0.001197,0,0,0,0
0.001558,0,0,0,0
0.001621,0,0,0,0
0.059223,125,0,125,125
0.126733,1628,0,1628,1628
0.203577,9945,0,9945,9945
0.273526,36599,0,36599,36599
0.329096,93699,0,93699,93699
0.370159,184303,0,184303,184303
0.394349,274862,0,274862,274862
0.406457,336344,0,336344,336344
0.410908,362412,0,362412,362412
0.411458,365777,0,365777,365777
0.409824,355874,0,355874,355874
0.467666,971037,0,971037,971037
0.513158,2310293,3318,2306975,2306975
0.513698,2335632,3265,2332367,2332367
0.512941,2300199,3104,2297095,2297095
0.511754,2245872,2903,2242969,2242969
0.510057,2170733,2821,2167912,2167912
0.509297,2138017,2654,2135363,2135363
0.507824,2076198,2567,2073631,2073631
0.506442,2020047,2425,2017622,2017622
0.50555,1984723,2351,1982372,1982372
0.505511,1983195,2230,1980965,1980965
0.501558,1835012,2174,1832838,1832838
0.498669,1734653,2065,1732588,1732588
0.497514,1696281,1975,1694306,1694306
0.496765,1671911,1930,1669981,1669981
0.495451,1630108,1837,1628271,1628271
0.493888,1581912,1795,1580117,1580117
0.493507,1570409,1729,1568680,1568680
0.491477,1510685,1686,1508999,1508999
0.490769,1490460,1629,1488831,1488831
0.488637,1431372,1606,1429766,1429766
0.488525,1428341,1538,1426803,1426803
0.487308,1395872,1506,1394366,1394366
0.486281,1369114,1460,1367654,1367654
0.48465,1327793,1404,1326389,1326389
0.482599,1277798,1389,1276409,1276409
0.481573,1253581,1348,1252233,1252233
0.479912,1215453,1322,1214131,1214131
0.47875,1189548,1283,1188265,1188265
0.477004,1151771,1272,1150499,1150499
0.476195,1134722,1234,1133488,1133488
0.474591,1101740,1206,1100534,1100534
0.474063,1091117,1161,1089956,1089956
0.472965,1069388,1124,1068264,1068264
0.47218,1054147,1101,1053046,1053046
0.471296,1037271,1064,1036207,1036207
0.469739,1008269,1044,1007225,1007225
0.468918,993338,1008,992330,992330
0.467465,967509,996,966513,966513
0.466894,957561,967,956594,956594
0.4653,930384,959,929425,929425
0.464557,918008,928,917080,917080
0.46338,898771,909,897862,897862
0.462401,883107,893,882214,882214
0.460804,858195,875,857320,857320
0.459597,839877,861,839016,839016
0.45925,834691,837,833854,833854
0.457953,815613,831,814782,814782
0.457785,813177,784,812393,812393
0.455829,785393,771,784622,784622
0.455626,782570,749,781821,781821
0.45419,762910,735,762175,762175
0.453446,752936,721,752215,752215
0.452711,743222,707,742515,742515
0.451851,732029,687,731342,731342
0.450582,715847,663,715184,715184
0.449209,698775,653,698122,698122
0.448151,685921,636,685285,685285
0.445607,656051,627,655424,655424
0.444649,645170,604,644566,644566
0.44316,628643,591,628052,628052
0.442374,620104,574,619530,619530
0.440632,601622,562,601060,601060
0.439934,594384,541,593843,593843
0.439304,587931,512,587419,587419
0.438693,581745,507,581238,581238
0.434489,541032,486,540546,540546
0.436003,555331,477,554854,554854
0.436137,556615,469,556146,556146
0.435221,547895,459,547436,547436
0.43506,546378,439,545939,545939
0.433732,534032,436,533596,533596
0.432984,527209,433,526776,526776
0.432127,519507,410,519097,519097
0.430999,509553,402,509151,509151
0.429974,500684,385,500299,500299
0.428999,492400,376,492024,492024
0.428984,492274,354,491920,491920
0.427787,482306,356,481950,481950
0.42822,485887,342,485545,485545
0.426903,475083,332,474751,474751
0.426378,470848,321,470527,470527
0.425563,464353,309,464044,464044
0.424803,458382,305,458077,458077
0.423995,452123,295,451828,451828
0.423284,446690,295,446395,446395
0.423086,445190,270,444920,444920
0.421871,436098,261,435837,435837
0.421932,436550,254,436296,436296
0.42032,424778,249,424529,424529
0.420413,425448,240,425208,425208
0.419063,415832,229,415603,415603
0.418579,412440,227,412213,412213
0.41813,409320,220,409100,409100
0.417118,402379,213,402166,402166
0.4162,396190,202,395988,395988
0.415485,391439,207,391232,391232
0.415338,390469,200,390269,390269
0.414425,384505,193,384312,384312
0.414069,382206,203,382003,382003
0.413148,376324,194,376130,376130
0.411995,369094,186,368908,368908
0.41136,365175,170,365005,365005
0.410735,361360,158,361202,361202
0.41061,360602,153,360449,360449
0.410146,357803,151,357652,357652
0.410542,360191,143,360048,360048
0.409045,351253,139,351114,351114
0.408864,350188,127,350061,350061
0.407289,341063,128,340935,340935
0.406869,338673,124,338549,338549
0.405238,329553,110,329443,329443
0.404767,326967,110,326857,326857
0.404281,324321,122,324199,324199
0.403781,321623,112,321511,321511
0.403202,318527,94,318433,318433
0.402269,313603,94,313509,313509
0.402115,312798,79,312719,312719
0.401429,309238,69,309169,309169
0.40137,308934,62,308872,308872
0.399983,301872,63,301809,301809
0.399551,299706,51,299655,299655
0.399285,298381,49,298332,298332
0.398491,294461,55,294406,294406
0.398227,293170,46,293124,293124
0.39789,291530,0,291530,291530
0.397949,291817,0,291817,291817
0.396864,286596,0,286596,286596
0.397179,288101,0,288101,288101
0.396193,283415,0,283415,283415
0.396918,286853,0,286853,286853
0.395812,281626,0,281626,281626
0.395524,280281,0,280281,280281
0.39568,281009,0,281009,281009
0.395145,278521,0,278521,278521
0.394789,276879,0,276879,276879
0.394623,276116,0,276116,276116
0.395263,279068,0,279068,279068
