AO,MQ-4,Nano,Diff,|Diff|
0.457475,808703,454,808249,808249
0.457604,810562,333,810229,810229
0.456962,801358,296,801062,801062
0.456634,796700,255,796445,796445
0.456617,796460,211,796249,796249
0.45641,793536,201,793335,793335
0.456041,788354,170,788184,788184
0.455545,781446,171,781275,781275
0.455397,779398,176,779222,779222
0.455028,774316,172,774144,774144
0.45492,772836,160,772676,772676
0.454447,766388,157,766231,766231
0.454386,765561,148,765413,765413
0.45421,763180,146,763034,763034
0.453824,757985,137,757848,757848
0.453475,753322,125,753197,753197
0.45316,749140,115,749025,749025
0.453482,753415,127,753288,753288
0.452991,746906,117,746789,746789
0.453175,749338,104,749234,749234
0.452696,743025,108,742917,742917
0.453153,749047,104,748943,748943
0.45295,746366,93,746273,746273
0.453045,747619,74,747545,747545
0.453028,747395,75,747320,747320
0.453033,747461,71,747390,747390
0.453248,750305,0,750305,750305
0.453243,750239,0,750239,750239
0.45327,750597,0,750597,750597
0.453116,748558,0,748558,748558
0.453079,748068,0,748068,748068
0.452532,740877,0,740877,740877
0.452662,742579,0,742579,742579
0.452716,743288,0,743288,743288
0.452943,746273,0,746273,746273
0.452791,744273,0,744273,744273
0.452808,744496,0,744496,744496
0.453013,747197,0,747197,747197
0.452652,742448,0,742448,742448
0.452918,745944,0,745944,745944
0.452569,741361,0,741361,741361
0.452764,743918,0,743918,743918
0.452342,738397,0,738397,738397
0.452381,738905,0,738905,738905
0.452254,737251,0,737251,737251
0.452122,735536,0,735536,735536
0.444652,645204,0,645204,645204
0.000974,0,0,0,0
0.001089,0,0,0,0
0.001311,0,0,0,0
0.001136,0,0,0,0
0.001409,0,0,0,0
0.00149,0,0,0,0
0.001265,0,0,0,0
0.001377,0,0,0,0
0.001614,0,0,0,0
0.00126,0,0,0,0
0.001292,0,0,0,0
0.001538,0,0,0,0
0.001299,0,0,0,0
0.001397,0,0,0,0
0.001338,0,0,0,0
0.001253,0,0,0,0
0.001612,0,0,0,0
0.001375,0,0,0,0
0.001382,0,0,0,0
0.001582,0,0,0,0
0.001348,0,0,0,0
0.001399,0,0,0,0
0.001556,0,0,0,0
0.001333,0,0,0,0
0.001348,0,0,0,0
0.001465,0,0,0,0
0.001297,0,0,0,0
0.001365,0,0,0,0
0.001465,0,0,0,0
0.001248,0,0,0,0
0.001504,0,0,0,0
0.001338,0,0,0,0
0.001343,0,0,0,0
0.001516,0,0,0,0
0.00128,0,0,0,0
0.001453,0,0,0,0
0.001497,0,0,0,0
0.001272,0,0,0,0
0.00147,0,0,0,0
0.001438,0,0,0,0
0.001358,0,0,0,0
0.001497,0,0,0,0
0.001336,0,0,0,0
0.001458,0,0,0,0
0.001455,0,0,0,0
0.001355,0,0,0,0
0.001587,0,0,0,0
0.00126,0,0,0,0
0.001453,0,0,0,0
0.00148,0,0,0,0
0.001458,0,0,0,0
0.001529,0,0,0,0
0.001319,0,0,0,0
0.00137,0,0,0,0
0.001407,0,0,0,0
0.001336,0,0,0,0
0.001521,0,0,0,0
0.001392,0,0,0,0
0.001385,0,0,0,0
0.001477,0,0,0,0
0.001299,0,0,0,0
0.001338,0,0,0,0
0.001477,0,0,0,0
0.001426,0,0,0,0
0.0016,0,0,0,0
0.001543,0,0,0,0
0.001333,0,0,0,0
0.001521,0,0,0,0
0.001277,0,0,0,0
0.001438,0,0,0,0
0.001656,0,0,0,0
0.001282,0,0,0,0
0.001653,0,0,0,0
0.001321,0,0,0,0
0.001326,0,0,0,0
0.00148,0,0,0,0
0.001267,0,0,0,0
0.001548,0,0,0,0
0.001309,0,0,0,0
0.164708,4293,0,4293,4293
0.242354,20966,0,20966,20966
0.310027,68212,0,68212,68212
0.361465,159739,0,159739,159739
0.402125,312850,0,312850,312850
0.483116,1290199,10101,1280098,1280098
0.500037,1781378,11689,1769689,1769689
0.509717,2156027,12347,2143680,2143680
0.516137,2454125,12463,2441662,2441662
0.520366,2676350,12417,2663933,2663933
0.52454,2918734,12306,2906428,2906428
0.528667,3183697,11925,3171772,3171772
0.53032,3297577,11708,3285869,3285869
0.532,3418197,11327,3406870,3406870
0.531258,3364301,11158,3353143,3353143
0.528503,3172650,10864,3161786,3161786
0.529566,3245055,10560,3234495,3234495
0.529903,3268409,10223,3258186,3258186
0.529871,3266183,9907,3256276,3256276
0.528645,3182213,9759,3172454,3172454
0.52761,3113270,9463,3103807,3103807
0.526286,3027586,9322,3018264,3018264
0.526159,3019512,9086,3010426,3010426
0.524977,2945547,8984,2936563,2936563
0.523817,2874990,8740,2866250,2866250
0.523031,2828291,8610,2819681,2819681
0.522769,2812920,8340,2804580,2804580
0.521514,2740616,8074,2732542,2732542
0.520188,2666541,7919,2658622,2658622
0.518019,2550289,7613,2542676,2542676
0.516139,2454225,7457,2446768,2446768
0.516522,2473453,7092,2466361,2466361
0.516837,2489397,7464,2481933,2481933
0.51757,2526959,6954,2520005,2520005
0.517453,2520920,6782,2514138,2514138
0.517035,2499480,6505,2492975,2492975
0.516283,2461434,6384,2455050,2455050
0.516156,2455075,6173,2448902,2448902
0.516593,2477037,6018,2471019,2471019
0.516847,2489906,5941,2483965,2483965
0.516952,2495248,5786,2489462,2489462
0.515861,2440376,5716,2434660,2434660
0.515224,2408979,5537,2403442,2403442
0.514218,2360334,5442,2354892,2354892
0.513995,2349704,5246,2344458,2344458
0.513656,2333650,5146,2328504,2328504
0.51349,2325834,4974,2320860,2320860
0.513527,2327573,4855,2322718,2322718
0.512709,2289463,4808,2284655,2284655
0.512279,2269717,4719,2264998,2264998
0.511568,2237493,4648,2232845,2232845
0.511131,2217946,4538,2213408,2213408
0.510411,2186167,4487,2181680,2181680
0.510235,2178478,4346,2174132,2174132
0.508982,2124622,4294,2120328,2120328
0.508208,2092115,4165,2087950,2087950
0.507589,2066526,4103,2062423,2062423
0.506219,2011149,3986,2007163,2007163
0.504283,1935752,3840,1931912,1931912
0.503169,1893828,3776,1890052,1890052
0.502488,1868708,3628,1865080,1865080
0.500955,1813533,3551,1809982,1809982
0.500686,1804043,3468,1800575,1800575
0.499749,1771424,3423,1768001,1768001
0.498516,1729514,3330,1726184,1726184
0.498022,1713038,3281,1709757,1709757
0.497002,1679579,3167,1676412,1676412
0.496831,1674043,3045,1670998,1670998
0.496657,1668430,2995,1665435,1665435
0.496794,1672847,2868,1669979,1669979
0.496777,1672298,2812,1669486,1669486
0.496899,1676242,2713,1673529,1673529
0.496389,1659827,2672,1657155,1657155
0.496281,1656374,2595,1653779,1653779
0.495609,1635072,2549,1632523,1632523
0.495131,1620107,2466,1617641,1617641
0.494738,1607920,2426,1605494,1605494
0.49422,1592013,2350,1589663,1589663
0.493287,1563809,2269,1561540,1561540
0.492836,1550378,2227,1548151,1548151
0.49274,1547536,2153,1545383,1545383
0.491956,1524543,2106,1522437,1522437
0.491545,1512644,2028,1510616,1510616
0.490254,1475940,1990,1473950,1473950
0.489624,1458393,1907,1456486,1456486
0.488674,1432375,1866,1430509,1430509
0.487853,1410309,1776,1408533,1408533
0.48725,1394345,1701,1392644,1392644
0.486781,1382069,1661,1380408,1380408
0.486034,1362765,1607,1361158,1361158
0.485336,1345000,1586,1343414,1343414
0.484767,1330710,1530,1329180,1329180
0.483929,1309973,1499,1308474,1308474
0.484024,1312306,1436,1310870,1310870
0.483822,1307351,1417,1305934,1305934
0.483431,1297821,1079,1296742,1296742
0.483292,1294451,0,1294451,1294451
0.483219,1292686,0,1292686,1292686
0.483041,1288392,0,1288392,1288392
0.482462,1274535,0,1274535,1274535
0.482533,1276225,1024,1275201,1275201
0.482169,1267586,947,1266639,1266639
0.482025,1264186,837,1263349,1263349
0.481129,1243260,798,1242462,1242462
0.48044,1227431,850,1226581,1226581
0.480066,1218933,789,1218144,1218144
0.479348,1202802,0,1202802,1202802
0.478657,1187501,0,1187501,1187501
0.478489,1183814,560,1183254,1183254
0.477839,1169668,0,1169668,1169668
0.477759,1167940,462,1167478,1167478
0.47726,1157226,437,1156789,1156789
0.477023,1152175,385,1151790,1151790
0.476557,1142316,359,1141957,1141957
0.475875,1128055,357,1127698,1127698
0.475751,1125484,339,1125145,1125145
0.475514,1120587,327,1120260,1120260
0.475379,1117808,311,1117497,1117497
0.474901,1108030,301,1107729,1107729
0.474872,1107440,293,1107147,1107147
0.474591,1101740,283,1101457,1101457
0.474495,1099800,279,1099521,1099521
0.474063,1091117,270,1090847,1090847
0.473846,1086784,266,1086518,1086518
0.47347,1079322,249,1079073,1079073
0.473089,1071818,253,1071565,1071565
0.47314,1072819,247,1072572,1072572
0.472706,1064333,241,1064092,1064092
0.472676,1063749,221,1063528,1063528
0.472241,1055323,215,1055108,1055108
0.47228,1056075,199,1055876,1055876
0.471975,1050206,194,1050012,1050012
0.471409,1039411,186,1039225,1039225
0.470984,1031386,181,1031205,1031205
0.470691,1025894,171,1025723,1025723
0.47063,1024754,149,1024605,1024605
0.470425,1020935,135,1020800,1020800
0.470378,1020062,115,1019947,1019947
0.469753,1008526,107,1008419,1008419
0.469819,1009737,99,1009638,1009638
0.46935,1001164,91,1001073,1001073
0.469438,1002767,83,1002684,1002684
0.469153,997587,81,997506,997506
0.468737,990080,0,990080,990080
0.468332,982831,0,982831,982831
0.468278,981869,0,981869,981869
0.46813,979237,0,979237,979237
0.467697,971583,0,971583,971583
0.467846,974209,0,974209,974209
0.467258,963889,0,963889,963889
0.46747,967596,0,967596,967596
0.466909,957821,0,957821,957821
0.466677,953811,0,953811,953811
0.466543,951503,0,951503,951503
0.466159,944923,0,944923,944923
0.000896,0,0,0,0
0.001153,0,0,0,0
0.001126,0,0,0,0
0.001136,0,0,0,0
0.001311,0,0,0,0
0.00126,0,0,0,0
0.001231,0,0,0,0
0.001453,0,0,0,0
0.001289,0,0,0,0
0.001182,0,0,0,0
0.001392,0,0,0,0
0.001585,0,0,0,0
0.001319,0,0,0,0
0.001319,0,0,0,0
0.001475,0,0,0,0
0.00136,0,0,0,0
0.001321,0,0,0,0
0.001504,0,0,0,0
0.001482,0,0,0,0
0.001277,0,0,0,0
0.001272,0,0,0,0
0.001534,0,0,0,0
0.001436,0,0,0,0
0.001316,0,0,0,0
0.001431,0,0,0,0
0.001443,0,0,0,0
0.001309,0,0,0,0
0.001568,0,0,0,0
0.00148,0,0,0,0
0.001365,0,0,0,0
0.001302,0,0,0,0
0.001548,0,0,0,0
0.00135,0,0,0,0
0.001287,0,0,0,0
0.001597,0,0,0,0
0.001314,0,0,0,0
0.001265,0,0,0,0
0.001433,0,0,0,0
0.001389,0,0,0,0
0.001387,0,0,0,0
0.001343,0,0,0,0
0.001553,0,0,0,0
0.001453,0,0,0,0
0.001319,0,0,0,0
0.001402,0,0,0,0
0.001529,0,0,0,0
0.001284,0,0,0,0
0.00138,0,0,0,0
0.001448,0,0,0,0
0.001267,0,0,0,0
0.001265,0,0,0,0
0.001604,0,0,0,0
0.001497,0,0,0,0
0.00125,0,0,0,0
0.001416,0,0,0,0
0.001458,0,0,0,0
0.001358,0,0,0,0
0.001336,0,0,0,0
0.00137,0,0,0,0
0.00147,0,0,0,0
0.001368,0,0,0,0
0.001402,0,0,0,0
0.001541,0,0,0,0
0.001446,0,0,0,0
0.001348,0,0,0,0
0.001355,0,0,0,0
0.001556,0,0,0,0
0.001394,0,0,0,0
0.001272,0,0,0,0
0.00146,0,0,0,0
0.001573,0,0,0,0
0.001482,0,0,0,0
0.001389,0,0,0,0
0.001465,0,0,0,0
0.001314,0,0,0,0
0.001336,0,0,0,0
0.001568,0,0,0,0
0.001372,0,0,0,0
0.001282,0,0,0,0
0.00148,0,0,0,0
0.001538,0,0,0,0
0.00128,0,0,0,0
0.001429,0,0,0,0
0.001482,0,0,0,0
0.001328,0,0,0,0
0.001341,0,0,0,0
0.001465,0,0,0,0
0.001458,0,0,0,0
0.001355,0,0,0,0
0.001431,0,0,0,0
0.001556,0,0,0,0
0.001289,0,0,0,0
0.001275,0,0,0,0
0.001416,0,0,0,0
0.001443,0,0,0,0
0.001448,0,0,0,0
0.001416,0,0,0,0
0.001636,0,0,0,0
0.001365,0,0,0,0
0.001282,0,0,0,0
0.001607,0,0,0,0
0.001451,0,0,0,0
0.001448,0,0,0,0
0.001521,0,0,0,0
0.163573,4181,0,4181,4181
0.248086,23281,0,23281,23281
0.321958,83236,0,83236,83236
0.376452,204434,0,204434,204434
0.415424,391036,0,391036,391036
0.440954,604993,0,604993,604993
0.45809,817606,0,817606,817606
0.481754,1257816,0,1257816,1257816
0.523211,2838908,10103,2828805,2828805
0.532066,3423039,11396,3411643,3411643
0.538634,3947556,11769,3935787,3935787
0.539446,4018715,12088,4006627,4006627
0.540655,4127466,12078,4115388,4115388
0.541248,4182066,11899,4170167,4170167
0.538965,3976383,11756,3964627,3964627
0.537665,3864560,11348,3853212,3853212
0.537968,3890291,10671,3879620,3879620
0.538608,3945302,10448,3934854,3934854
0.539715,4042618,10062,4032556,4032556
0.539568,4029535,9880,4019655,4019655
0.541363,4192752,9434,4183318,4183318
0.540108,4077841,9250,4068591,4068591
0.538253,3914677,8830,3905847,3905847
0.536007,3727232,8585,3718647,3718647
0.535775,3708474,8084,3700390,3700390
0.533702,3545665,7729,3537936,3537936
0.53191,3411607,7515,3404092,3404092
0.531079,3351448,7009,3344439,3344439
0.530598,3317191,6861,3310330,3310330
0.530489,3309484,6630,3302854,3302854
0.530196,3288872,6508,3282364,3282364
0.52991,3268896,6320,3262576,3262576
0.527624,3114191,6247,3107944,3107944
0.525871,3001294,6035,2995259,2995259
0.524892,2940309,5909,2934400,2934400
0.523207,2838671,5698,2832973,2832973
0.521335,2730480,5427,2725053,2725053
0.520608,2689751,5284,2684467,2684467
0.519604,2634651,5067,2629584,2629584
0.518522,2576720,4966,2571754,2571754
0.5184,2570280,4765,2565515,2565515
0.516657,2480272,4672,2475600,2475600
0.515958,2445198,4457,2440741,2440741
0.515416,2418393,4358,2414035,2414035
0.515675,2431160,4204,2426956,2426956
0.515712,2432990,4073,2428917,2428917
0.51577,2435862,4013,2431849,2431849
0.515729,2433831,3920,2429911,2429911
0.514484,2373086,3897,2369189,2369189
0.514193,2359140,3800,2355340,2355340
0.513839,2342300,3755,2338545,2338545
0.513334,2318517,3666,2314851,2314851
0.512328,2271957,3612,2268345,2268345
0.511966,2255466,3508,2251958,2251958
0.511734,2244969,3469,2241500,2241500
0.51117,2219683,3384,2216299,2216299
0.510948,2209819,3285,2206534,2206534
0.510225,2178042,3250,2174792,2174792
0.509712,2155811,3191,2152620,2152620
0.508958,2123606,3154,2120452,2120452
0.507996,2083310,3096,2080214,2080214
0.506332,2015652,3061,2012591,2012591
0.505484,1982138,2956,1979182,1979182
0.504327,1937430,2892,1934538,1934538
0.503326,1899674,2791,1896883,1896883
0.502681,1875789,2649,1873140,1873140
0.502022,1851737,2590,1849147,1849147
0.50145,1831144,2485,1828659,1828659
0.500574,1800108,2444,1797664,1797664
0.499934,1777811,2315,1775496,1775496
0.499751,1771493,2255,1769238,1769238
0.499336,1757259,2171,1755088,1755088
0.498767,1737953,2115,1735838,1735838
0.497905,1709162,2048,1707114,1707114
0.497378,1691826,1971,1689855,1689855
0.497502,1695888,1945,1693943,1693943
0.49698,1678866,1897,1676969,1676969
0.496626,1667432,1859,1665573,1665573
0.496765,1671911,1819,1670092,1670092
0.49601,1647746,1804,1645942,1645942
0.49516,1621011,1759,1619252,1619252
0.494374,1596724,1727,1594997,1594997
0.49431,1594764,1677,1593087,1593087
0.492933,1553256,1651,1551605,1551605
0.492372,1536695,1583,1535112,1535112
0.491844,1521290,1516,1519774,1519774
0.491067,1498935,1481,1497454,1497454
0.490522,1483476,1430,1482046,1482046
0.490188,1474090,1411,1472679,1472679
0.490322,1477848,1352,1476496,1476496
0.489846,1464549,1313,1463236,1463236
0.489902,1466107,1255,1464852,1464852
0.489348,1450779,1233,1449546,1449546
0.488855,1437291,1208,1436083,1436083
0.488576,1429720,1177,1428543,1428543
0.488131,1417737,1162,1416575,1416575
0.487897,1411482,1144,1410338,1410338
0.487438,1399300,1143,1398157,1398157
0.487355,1397110,1121,1395989,1395989
0.486669,1379155,1100,1378055,1378055
0.48642,1372702,1060,1371642,1371642
0.48536,1345607,1052,1344555,1344555
0.485355,1345480,1024,1344456,1344456
0.484686,1328690,1006,1327684,1327684
0.484337,1320024,970,1319054,1319054
0.483812,1307107,944,1306163,1306163
0.483407,1297238,921,1296317,1296317
0.483019,1287862,875,1286987,1286987
0.482218,1268745,850,1267895,1267895
0.481881,1260796,816,1259980,1259980
0.481129,1243260,804,1242456,1242456
0.480992,1240094,780,1239314,1239314
0.480482,1228389,766,1227623,1227623
0.480105,1219816,721,1219095,1219095
0.479649,1209535,666,1208869,1208869
0.479307,1201888,649,1201239,1201239
0.478931,1193542,630,1192912,1192912
0.478591,1186051,611,1185440,1185440
0.478755,1189658,598,1189060,1189060
0.477969,1172482,587,1171895,1171895
0.478088,1175065,587,1174478,1174478
0.477287,1157803,587,1157216,1157216
0.47707,1153175,577,1152598,1152598
0.476586,1142927,572,1142355,1142355
0.476083,1132383,560,1131823,1131823
0.475597,1122299,528,1121771,1121771
0.475157,1113255,526,1112729,1112729
0.474608,1102084,496,1101588,1101588
0.474295,1095771,485,1095286,1095286
0.473878,1087422,470,1086952,1086952
0.47316,1073212,445,1072767,1072767
0.47293,1068703,427,1068276,1068276
0.472163,1053819,407,1053412,1053412
0.471655,1044088,390,1043698,1043698
0.471475,1040664,371,1040293,1040293
0.471196,1035381,357,1035024,1035024
0.470867,1029189,326,1028863,1028863
0.470688,1025838,316,1025522,1025522
0.470683,1025744,303,1025441,1025441
0.470212,1016984,296,1016688,1016688
0.470249,1017669,275,1017394,1017394
0.46967,1007005,267,1006738,1006738
0.469558,1004956,265,1004691,1004691
0.468816,991501,255,991246,991246
0.468474,985366,247,985119,985119
0.468213,980712,231,980481,980481
0.467961,976242,213,976029,976029
0.46791,975340,201,975139,975139
0.46736,965671,195,965476,965476
0.467116,961415,180,961235,961235
0.466584,952208,176,952032,952032
0.466396,948978,149,948829,948829
0.465703,937174,137,937037,937037
0.465383,931778,119,931659,931659
0.464643,919431,108,919323,919323
0.46443,915910,98,915812,915812
0.464218,912421,92,912329,912329
0.464054,909732,74,909658,909658
0.464027,909290,0,909290,909290
0.463514,900938,0,900938,900938
0.463658,903274,0,903274,903274
0.001294,0,0,0,0
0.001531,0,0,0,0
0.001338,0,0,0,0
0.001377,0,0,0,0
0.001578,0,0,0,0
0.001265,0,0,0,0
0.001448,0,0,0,0
0.001468,0,0,0,0
0.00128,0,0,0,0
0.001485,0,0,0,0
0.001504,0,0,0,0
0.001358,0,0,0,0
0.001473,0,0,0,0
0.001487,0,0,0,0
0.001375,0,0,0,0
0.001358,0,0,0,0
0.001499,0,0,0,0
0.001394,0,0,0,0
0.001294,0,0,0,0
0.001438,0,0,0,0
0.001563,0,0,0,0
0.001324,0,0,0,0
0.001431,0,0,0,0
0.001409,0,0,0,0
0.001209,0,0,0,0
0.001534,0,0,0,0
0.001455,0,0,0,0
0.001326,0,0,0,0
0.001519,0,0,0,0
0.001321,0,0,0,0
0.001319,0,0,0,0
0.001502,0,0,0,0
0.001363,0,0,0,0
0.001348,0,0,0,0
0.00147,0,0,0,0
0.00158,0,0,0,0
0.001365,0,0,0,0
0.001299,0,0,0,0
0.001451,0,0,0,0
0.001524,0,0,0,0
0.001346,0,0,0,0
0.001358,0,0,0,0
0.001553,0,0,0,0
0.001394,0,0,0,0
0.001348,0,0,0,0
0.001526,0,0,0,0
0.001436,0,0,0,0
0.001294,0,0,0,0
0.001531,0,0,0,0
0.001402,0,0,0,0
0.001343,0,0,0,0
0.001531,0,0,0,0
0.001358,0,0,0,0
0.001316,0,0,0,0
0.001465,0,0,0,0
0.001385,0,0,0,0
0.001287,0,0,0,0
0.001402,0,0,0,0
0.001499,0,0,0,0
0.00136,0,0,0,0
0.001275,0,0,0,0
0.001575,0,0,0,0
0.001429,0,0,0,0
0.001392,0,0,0,0
0.0016,0,0,0,0
0.001502,0,0,0,0
0.001336,0,0,0,0
0.00159,0,0,0,0
0.001419,0,0,0,0
0.001402,0,0,0,0
0.001458,0,0,0,0
0.001306,0,0,0,0
0.001409,0,0,0,0
0.001431,0,0,0,0
0.001284,0,0,0,0
0.001556,0,0,0,0
0.001443,0,0,0,0
0.001363,0,0,0,0
0.001512,0,0,0,0
0.001404,0,0,0,0
0.00125,0,0,0,0
0.001438,0,0,0,0
0.00159,0,0,0,0
0.00136,0,0,0,0
0.001336,0,0,0,0
0.001531,0,0,0,0
0.001524,0,0,0,0
0.001387,0,0,0,0
0.001255,0,0,0,0
0.001453,0,0,0,0
0.001499,0,0,0,0
0.001299,0,0,0,0
0.001426,0,0,0,0
0.001453,0,0,0,0
0.001306,0,0,0,0
0.001382,0,0,0,0
0.001665,0,0,0,0
0.001377,0,0,0,0
0.001368,0,0,0,0
0.001485,0,0,0,0
0.001524,0,0,0,0
0.001404,0,0,0,0
0.001531,0,0,0,0
0.001446,0,0,0,0
0.001524,0,0,0,0
0.001507,0,0,0,0
0.001233,0,0,0,0
0.001495,0,0,0,0
0.001538,0,0,0,0
0.001372,0,0,0,0
0.001407,0,0,0,0
0.001499,0,0,0,0
0.001375,0,0,0,0
0.001443,0,0,0,0
0.001536,0,0,0,0
0.00147,0,0,0,0
0.00135,0,0,0,0
0.001536,0,0,0,0
0.001306,0,0,0,0
0.001387,0,0,0,0
0.001521,0,0,0,0
0.001358,0,0,0,0
0.001392,0,0,0,0
0.001592,0,0,0,0
0.001353,0,0,0,0
0.001451,0,0,0,0
0.001534,0,0,0,0
0.001363,0,0,0,0
0.001419,0,0,0,0
0.001551,0,0,0,0
0.001416,0,0,0,0
0.001392,0,0,0,0
0.00159,0,0,0,0
0.001394,0,0,0,0
0.001368,0,0,0,0
0.001446,0,0,0,0
0.001563,0,0,0,0
0.001333,0,0,0,0
0.001407,0,0,0,0
0.001543,0,0,0,0
0.001431,0,0,0,0
0.001302,0,0,0,0
0.00149,0,0,0,0
0.001443,0,0,0,0
0.00127,0,0,0,0
0.001531,0,0,0,0
0.001382,0,0,0,0
0.001429,0,0,0,0
0.001541,0,0,0,0
0.001306,0,0,0,0
0.001531,0,0,0,0
0.001392,0,0,0,0
0.001368,0,0,0,0
0.001563,0,0,0,0
0.001377,0,0,0,0
0.001336,0,0,0,0
0.001524,0,0,0,0
0.001358,0,0,0,0
0.001265,0,0,0,0
0.001592,0,0,0,0
0.001416,0,0,0,0
0.001409,0,0,0,0
0.001619,0,0,0,0
0.001382,0,0,0,0
0.001365,0,0,0,0
0.00156,0,0,0,0
0.001448,0,0,0,0
0.001363,0,0,0,0
0.001387,0,0,0,0
0.001604,0,0,0,0
0.001328,0,0,0,0
0.001282,0,0,0,0
0.001453,0,0,0,0
0.001355,0,0,0,0
0.001319,0,0,0,0
0.001568,0,0,0,0
0.001372,0,0,0,0
0.001319,0,0,0,0
0.001546,0,0,0,0
0.001326,0,0,0,0
0.001358,0,0,0,0
0.001582,0,0,0,0
0.001321,0,0,0,0
0.001346,0,0,0,0
0.001531,0,0,0,0
0.00137,0,0,0,0
0.001338,0,0,0,0
0.001463,0,0,0,0
0.001512,0,0,0,0
0.001336,0,0,0,0
0.001387,0,0,0,0
0.001536,0,0,0,0
0.001377,0,0,0,0
0.001299,0,0,0,0
0.001663,0,0,0,0
0.001407,0,0,0,0
0.001355,0,0,0,0
0.001534,0,0,0,0
0.001358,0,0,0,0
0.001314,0,0,0,0
0.00157,0,0,0,0
0.00135,0,0,0,0
0.001299,0,0,0,0
0.001529,0,0,0,0
0.001385,0,0,0,0
0.001465,0,0,0,0
0.001495,0,0,0,0
0.001475,0,0,0,0
0.001353,0,0,0,0
0.001529,0,0,0,0
0.001353,0,0,0,0
0.001304,0,0,0,0
0.001519,0,0,0,0
0.001341,0,0,0,0
0.001419,0,0,0,0
0.001668,0,0,0,0
0.001255,0,0,0,0
0.001485,0,0,0,0
