AO,MQ-4,Nano,Diff,|Diff|
0.001206,0,0,0,0
0.001629,0,0,0,0
0.001785,0,0,0,0
0.001233,0,0,0,0
0.001302,0,0,0,0
0.001888,0,0,0,0
0.001399,0,0,0,0
0.001223,0,0,0,0
0.001805,0,0,0,0
0.001502,0,0,0,0
0.001145,0,0,0,0
0.001849,0,0,0,0
0.001504,0,0,0,0
0.001165,0,0,0,0
0.001673,0,0,0,0
0.001797,0,0,0,0
0.001287,0,0,0,0
0.001284,0,0,0,0
0.001766,0,0,0,0
0.001805,0,0,0,0
0.001236,0,0,0,0
0.001216,0,0,0,0
0.001763,0,0,0,0
0.001744,0,0,0,0
0.001311,0,0,0,0
0.001165,0,0,0,0
0.001739,0,0,0,0
0.001751,0,0,0,0
0.00125,0,0,0,0
0.001294,0,0,0,0
0.001839,0,0,0,0
0.001565,0,0,0,0
0.00116,0,0,0,0
0.00159,0,0,0,0
0.001717,0,0,0,0
0.001116,0,0,0,0
0.001604,0,0,0,0
0.001739,0,0,0,0
0.001128,0,0,0,0
0.001585,0,0,0,0
0.001778,0,0,0,0
0.001221,0,0,0,0
0.001389,0,0,0,0
0.00189,0,0,0,0
0.001358,0,0,0,0
0.001209,0,0,0,0
0.001712,0,0,0,0
0.001692,0,0,0,0
0.001158,0,0,0,0
0.001436,0,0,0,0
0.001851,0,0,0,0
0.001504,0,0,0,0
0.001143,0,0,0,0
0.001556,0,0,0,0
0.001849,0,0,0,0
0.001402,0,0,0,0
0.001192,0,0,0,0
0.001783,0,0,0,0
0.001663,0,0,0,0
0.001177,0,0,0,0
0.00177,0,0,0,0
0.001509,0,0,0,0
0.001172,0,0,0,0
0.001846,0,0,0,0
0.001226,0,0,0,0
0.001516,0,0,0,0
0.0018,0,0,0,0
0.00114,0,0,0,0
0.00168,0,0,0,0
0.001702,0,0,0,0
0.001133,0,0,0,0
0.001651,0,0,0,0
0.001729,0,0,0,0
0.001184,0,0,0,0
0.001534,0,0,0,0
0.001795,0,0,0,0
0.001199,0,0,0,0
0.001507,0,0,0,0
0.00178,0,0,0,0
0.001189,0,0,0,0
0.001514,0,0,0,0
0.0018,0,0,0,0
0.001206,0,0,0,0
0.001548,0,0,0,0
0.001788,0,0,0,0
0.001106,0,0,0,0
0.001646,0,0,0,0
0.001665,0,0,0,0
0.00114,0,0,0,0
0.001785,0,0,0,0
0.001536,0,0,0,0
0.001182,0,0,0,0
0.001853,0,0,0,0
0.001394,0,0,0,0
0.001306,0,0,0,0
0.001702,0,0,0,0
0.001983,0,0,0,0
0.001736,0,0,0,0
